"Less developed regions, excluding least developed countries",,1950,41.8909
"Less developed regions, excluding least developed countries",,1951,42.8543
"Less developed regions, excluding least developed countries",,1952,44.0682
"Less developed regions, excluding least developed countries",,1953,44.7413
"Less developed regions, excluding least developed countries",,1954,45.6638
"Less developed regions, excluding least developed countries",,1955,46.2517
"Less developed regions, excluding least developed countries",,1956,46.8038
"Less developed regions, excluding least developed countries",,1957,47.3328
"Less developed regions, excluding least developed countries",,1958,47.7951
"Less developed regions, excluding least developed countries",,1959,44.8364
"Less developed regions, excluding least developed countries",,1960,42.4005
"Less developed regions, excluding least developed countries",,1961,45.575
"Less developed regions, excluding least developed countries",,1962,49.6444
"Less developed regions, excluding least developed countries",,1963,50.3449
"Less developed regions, excluding least developed countries",,1964,50.9281
"Less developed regions, excluding least developed countries",,1965,50.6586
"Less developed regions, excluding least developed countries",,1966,51.4451
"Less developed regions, excluding least developed countries",,1967,52.0643
"Less developed regions, excluding least developed countries",,1968,52.9306
"Less developed regions, excluding least developed countries",,1969,53.5174
"Less developed regions, excluding least developed countries",,1970,54.0682
"Less developed regions, excluding least developed countries",,1971,54.5628
"Less developed regions, excluding least developed countries",,1972,55.1239
"Less developed regions, excluding least developed countries",,1973,55.7358
"Less developed regions, excluding least developed countries",,1974,56.2378
"Less developed regions, excluding least developed countries",,1975,56.8339
"Less developed regions, excluding least developed countries",,1976,57.1751
"Less developed regions, excluding least developed countries",,1977,57.8871
"Less developed regions, excluding least developed countries",,1978,58.3778
"Less developed regions, excluding least developed countries",,1979,58.9383
"Less developed regions, excluding least developed countries",,1980,59.4056
"Less developed regions, excluding least developed countries",,1981,59.9057
"Less developed regions, excluding least developed countries",,1982,60.3896
"Less developed regions, excluding least developed countries",,1983,60.885
"Less developed regions, excluding least developed countries",,1984,61.3735
"Less developed regions, excluding least developed countries",,1985,61.7998
"Less developed regions, excluding least developed countries",,1986,62.2429
"Less developed regions, excluding least developed countries",,1987,62.6581
"Less developed regions, excluding least developed countries",,1988,62.9789
"Less developed regions, excluding least developed countries",,1989,63.3676
"Less developed regions, excluding least developed countries",,1990,63.6336
"Less developed regions, excluding least developed countries",,1991,63.9562
"Less developed regions, excluding least developed countries",,1992,64.2659
"Less developed regions, excluding least developed countries",,1993,64.5677
"Less developed regions, excluding least developed countries",,1994,64.8122
"Less developed regions, excluding least developed countries",,1995,65.0802
"Less developed regions, excluding least developed countries",,1996,65.3809
"Less developed regions, excluding least developed countries",,1997,65.6807
"Less developed regions, excluding least developed countries",,1998,65.9675
"Less developed regions, excluding least developed countries",,1999,66.2726
"Less developed regions, excluding least developed countries",,2000,66.6224
"Less developed regions, excluding least developed countries",,2001,66.9207
"Less developed regions, excluding least developed countries",,2002,67.2694
"Less developed regions, excluding least developed countries",,2003,67.6027
"Less developed regions, excluding least developed countries",,2004,67.8236
"Less developed regions, excluding least developed countries",,2005,68.2492
"Less developed regions, excluding least developed countries",,2006,68.6088
"Less developed regions, excluding least developed countries",,2007,68.9756
"Less developed regions, excluding least developed countries",,2008,69.2564
"Less developed regions, excluding least developed countries",,2009,69.6343
"Less developed regions, excluding least developed countries",,2010,69.9988
"Less developed regions, excluding least developed countries",,2011,70.3072
"Less developed regions, excluding least developed countries",,2012,70.6423
"Less developed regions, excluding least developed countries",,2013,70.9283
"Less developed regions, excluding least developed countries",,2014,71.2386
"Less developed regions, excluding least developed countries",,2015,71.4909
"Less developed regions, excluding least developed countries",,2016,71.737
"Less developed regions, excluding least developed countries",,2017,71.9496
"Less developed regions, excluding least developed countries",,2018,72.244
"Less developed regions, excluding least developed countries",,2019,72.4748
"Less developed regions, excluding least developed countries",,2020,71.817
"Less developed regions, excluding least developed countries",,2021,70.6093
"Less developed regions, excluding least developed countries",,2022,72.7172
"Less developed regions, excluding least developed countries",,2023,72.9367
