Iraq,IRQ,1950,37.3983
Iraq,IRQ,1951,38.9684
Iraq,IRQ,1952,40.5238
Iraq,IRQ,1953,42.0755
Iraq,IRQ,1954,43.5293
Iraq,IRQ,1955,44.98
Iraq,IRQ,1956,46.3691
Iraq,IRQ,1957,47.7307
Iraq,IRQ,1958,48.9844
Iraq,IRQ,1959,49.7195
Iraq,IRQ,1960,51.4616
Iraq,IRQ,1961,52.3388
Iraq,IRQ,1962,53.4819
Iraq,IRQ,1963,54.3604
Iraq,IRQ,1964,55.2447
Iraq,IRQ,1965,56.3872
Iraq,IRQ,1966,57.3211
Iraq,IRQ,1967,58.4221
Iraq,IRQ,1968,58.9694
Iraq,IRQ,1969,59.64
Iraq,IRQ,1970,60.5323
Iraq,IRQ,1971,61.3334
Iraq,IRQ,1972,61.8158
Iraq,IRQ,1973,62.3443
Iraq,IRQ,1974,60.9951
Iraq,IRQ,1975,61.4345
Iraq,IRQ,1976,63.5689
Iraq,IRQ,1977,63.8958
Iraq,IRQ,1978,64.1747
Iraq,IRQ,1979,64.4166
Iraq,IRQ,1980,60.9159
Iraq,IRQ,1981,58.6521
Iraq,IRQ,1982,58.9768
Iraq,IRQ,1983,59.2869
Iraq,IRQ,1984,59.5437
Iraq,IRQ,1985,59.7998
Iraq,IRQ,1986,60.0314
Iraq,IRQ,1987,60.2587
Iraq,IRQ,1988,56.6922
Iraq,IRQ,1989,57.501
Iraq,IRQ,1990,57.5872
Iraq,IRQ,1991,61.3381
Iraq,IRQ,1992,65.3436
Iraq,IRQ,1993,65.3097
Iraq,IRQ,1994,65.0269
Iraq,IRQ,1995,64.7614
Iraq,IRQ,1996,64.6178
Iraq,IRQ,1997,64.2412
Iraq,IRQ,1998,64.4049
Iraq,IRQ,1999,64.5316
Iraq,IRQ,2000,64.8603
Iraq,IRQ,2001,65.292
Iraq,IRQ,2002,65.724
Iraq,IRQ,2003,64.8339
Iraq,IRQ,2004,64.6342
Iraq,IRQ,2005,64.8989
Iraq,IRQ,2006,64.0288
Iraq,IRQ,2007,64.4278
Iraq,IRQ,2008,66.465
Iraq,IRQ,2009,67.8337
Iraq,IRQ,2010,68.0924
Iraq,IRQ,2011,68.4351
Iraq,IRQ,2012,68.8267
Iraq,IRQ,2013,69.0469
Iraq,IRQ,2014,69.679
Iraq,IRQ,2015,69.9771
Iraq,IRQ,2016,68.6834
Iraq,IRQ,2017,69.7878
Iraq,IRQ,2018,71.1162
Iraq,IRQ,2019,71.2452
Iraq,IRQ,2020,69.6506
Iraq,IRQ,2021,70.7036
Iraq,IRQ,2022,72.0371
Iraq,IRQ,2023,72.3242
