Cook Islands,COK,1950,37.9498
Cook Islands,COK,1951,39.5695
Cook Islands,COK,1952,41.2301
Cook Islands,COK,1953,42.7726
Cook Islands,COK,1954,44.2745
Cook Islands,COK,1955,45.7472
Cook Islands,COK,1956,47.2596
Cook Islands,COK,1957,48.5733
Cook Islands,COK,1958,50.031
Cook Islands,COK,1959,51.3464
Cook Islands,COK,1960,52.727
Cook Islands,COK,1961,54.0835
Cook Islands,COK,1962,55.4455
Cook Islands,COK,1963,56.5935
Cook Islands,COK,1964,57.774
Cook Islands,COK,1965,58.8391
Cook Islands,COK,1966,59.7458
Cook Islands,COK,1967,60.6478
Cook Islands,COK,1968,61.5431
Cook Islands,COK,1969,62.5341
Cook Islands,COK,1970,63.5739
Cook Islands,COK,1971,64.6207
Cook Islands,COK,1972,65.5562
Cook Islands,COK,1973,65.8918
Cook Islands,COK,1974,65.9261
Cook Islands,COK,1975,65.7785
Cook Islands,COK,1976,65.5459
Cook Islands,COK,1977,65.3488
Cook Islands,COK,1978,65.4439
Cook Islands,COK,1979,65.6843
Cook Islands,COK,1980,65.8828
Cook Islands,COK,1981,66.0536
Cook Islands,COK,1982,66.1464
Cook Islands,COK,1983,66.3201
Cook Islands,COK,1984,66.5165
Cook Islands,COK,1985,66.7509
Cook Islands,COK,1986,67.0043
Cook Islands,COK,1987,66.4578
Cook Islands,COK,1988,67.3625
Cook Islands,COK,1989,67.5095
Cook Islands,COK,1990,66.4915
Cook Islands,COK,1991,67.7135
Cook Islands,COK,1992,67.8393
Cook Islands,COK,1993,67.9969
Cook Islands,COK,1994,68.2004
Cook Islands,COK,1995,68.4562
Cook Islands,COK,1996,68.7393
Cook Islands,COK,1997,66.3964
Cook Islands,COK,1998,69.3244
Cook Islands,COK,1999,69.585
Cook Islands,COK,2000,69.8493
Cook Islands,COK,2001,70.0852
Cook Islands,COK,2002,70.3447
Cook Islands,COK,2003,70.5785
Cook Islands,COK,2004,70.874
Cook Islands,COK,2005,71.1716
Cook Islands,COK,2006,71.4493
Cook Islands,COK,2007,71.7777
Cook Islands,COK,2008,72.12
Cook Islands,COK,2009,72.439
Cook Islands,COK,2010,72.7522
Cook Islands,COK,2011,73.0452
Cook Islands,COK,2012,73.3241
Cook Islands,COK,2013,73.6124
Cook Islands,COK,2014,73.8314
Cook Islands,COK,2015,74.0178
Cook Islands,COK,2016,74.1646
Cook Islands,COK,2017,74.3162
Cook Islands,COK,2018,74.4407
Cook Islands,COK,2019,74.5561
Cook Islands,COK,2020,74.5139
Cook Islands,COK,2021,74.5833
Cook Islands,COK,2022,75.0787
Cook Islands,COK,2023,75.2818
