Hong Kong,HKG,1950,57.818
Hong Kong,HKG,1951,58.7156
Hong Kong,HKG,1952,59.7724
Hong Kong,HKG,1953,60.8631
Hong Kong,HKG,1954,61.9221
Hong Kong,HKG,1955,62.765
Hong Kong,HKG,1956,63.4478
Hong Kong,HKG,1957,64.0477
Hong Kong,HKG,1958,64.6911
Hong Kong,HKG,1959,65.3924
Hong Kong,HKG,1960,66.1466
Hong Kong,HKG,1961,66.8659
Hong Kong,HKG,1962,67.3115
Hong Kong,HKG,1963,68.0216
Hong Kong,HKG,1964,68.5759
Hong Kong,HKG,1965,68.8855
Hong Kong,HKG,1966,69.2928
Hong Kong,HKG,1967,69.931
Hong Kong,HKG,1968,70.6931
Hong Kong,HKG,1969,71.0288
Hong Kong,HKG,1970,71.2703
Hong Kong,HKG,1971,71.4679
Hong Kong,HKG,1972,71.6747
Hong Kong,HKG,1973,72.2071
Hong Kong,HKG,1974,72.537
Hong Kong,HKG,1975,72.82
Hong Kong,HKG,1976,73.0402
Hong Kong,HKG,1977,73.3089
Hong Kong,HKG,1978,73.5765
Hong Kong,HKG,1979,73.9009
Hong Kong,HKG,1980,74.2474
Hong Kong,HKG,1981,74.5977
Hong Kong,HKG,1982,74.9282
Hong Kong,HKG,1983,75.3009
Hong Kong,HKG,1984,75.6737
Hong Kong,HKG,1985,76.2494
Hong Kong,HKG,1986,76.6914
Hong Kong,HKG,1987,77.0571
Hong Kong,HKG,1988,77.0901
Hong Kong,HKG,1989,77.2288
Hong Kong,HKG,1990,77.4481
Hong Kong,HKG,1991,77.6926
Hong Kong,HKG,1992,77.9881
Hong Kong,HKG,1993,78.3271
Hong Kong,HKG,1994,78.7177
Hong Kong,HKG,1995,79.1059
Hong Kong,HKG,1996,79.4544
Hong Kong,HKG,1997,79.7316
Hong Kong,HKG,1998,80.0723
Hong Kong,HKG,1999,80.389
Hong Kong,HKG,2000,80.7045
Hong Kong,HKG,2001,80.992
Hong Kong,HKG,2002,81.18
Hong Kong,HKG,2003,81.1422
Hong Kong,HKG,2004,81.4549
Hong Kong,HKG,2005,81.6752
Hong Kong,HKG,2006,81.9469
Hong Kong,HKG,2007,82.1438
Hong Kong,HKG,2008,82.3403
Hong Kong,HKG,2009,82.5863
Hong Kong,HKG,2010,82.8592
Hong Kong,HKG,2011,83.1597
Hong Kong,HKG,2012,83.4158
Hong Kong,HKG,2013,83.6955
Hong Kong,HKG,2014,83.9271
Hong Kong,HKG,2015,84.147
Hong Kong,HKG,2016,84.3803
Hong Kong,HKG,2017,84.6625
Hong Kong,HKG,2018,84.9866
Hong Kong,HKG,2019,85.2632
Hong Kong,HKG,2020,84.7073
Hong Kong,HKG,2021,85.0816
Hong Kong,HKG,2022,83.4853
Hong Kong,HKG,2023,85.5106
