Scotland,,1855,42.98
Scotland,,1856,44.32
Scotland,,1857,43.51
Scotland,,1858,43.05
Scotland,,1859,43.87
Scotland,,1860,41.49
Scotland,,1861,44.03
Scotland,,1862,42.58
Scotland,,1863,40.67
Scotland,,1864,40.18
Scotland,,1865,41.96
Scotland,,1866,42.29
Scotland,,1867,43.57
Scotland,,1868,43.41
Scotland,,1869,41.18
Scotland,,1870,41.84
Scotland,,1871,41.47
Scotland,,1872,41.75
Scotland,,1873,42.11
Scotland,,1874,40.59
Scotland,,1875,40.93
Scotland,,1876,43.74
Scotland,,1877,44.52
Scotland,,1878,43.57
Scotland,,1879,45.28
Scotland,,1880,43.89
Scotland,,1881,45.46
Scotland,,1882,45.23
Scotland,,1883,44.42
Scotland,,1884,45.06
Scotland,,1885,45.66
Scotland,,1886,46.33
Scotland,,1887,45.89
Scotland,,1888,47.43
Scotland,,1889,46.52
Scotland,,1890,44.48
Scotland,,1891,43.95
Scotland,,1892,46.31
Scotland,,1893,44.83
Scotland,,1894,48.08
Scotland,,1895,45.1
Scotland,,1896,48.7
Scotland,,1897,46.33
Scotland,,1898,46.66
Scotland,,1899,46.86
Scotland,,1900,46.43
Scotland,,1901,46.73
Scotland,,1902,48.23
Scotland,,1903,48.99
Scotland,,1904,48.48
Scotland,,1905,49.71
Scotland,,1906,49.75
Scotland,,1907,49.46
Scotland,,1908,49.18
Scotland,,1909,50.69
Scotland,,1910,51.29
Scotland,,1911,51.5
Scotland,,1912,51.65
Scotland,,1913,51.5
Scotland,,1914,51.35
Scotland,,1915,48.92
Scotland,,1916,52.73
Scotland,,1917,52.62
Scotland,,1918,48.87
Scotland,,1919,50.8
Scotland,,1920,53.96
Scotland,,1921,55.92
Scotland,,1922,53.66
Scotland,,1923,57.33
Scotland,,1924,54.66
Scotland,,1925,56.32
Scotland,,1926,57.19
Scotland,,1927,56.78
Scotland,,1928,56.86
Scotland,,1929,55.84
Scotland,,1930,57.54
Scotland,,1931,58.04
Scotland,,1932,57.56
Scotland,,1933,58.61
Scotland,,1934,58.78
Scotland,,1935,59.34
Scotland,,1936,58.84
Scotland,,1937,58.82
Scotland,,1938,60.69
Scotland,,1939,61.17
Scotland,,1940,58.52
Scotland,,1941,57.64
Scotland,,1942,60.37
Scotland,,1943,60.25
Scotland,,1944,61.2
Scotland,,1945,63.03
Scotland,,1946,63.11
Scotland,,1947,63.39
Scotland,,1948,65.55
Scotland,,1949,65.66
