Libya,LBY,1950,33.1116
Libya,LBY,1951,33.4718
Libya,LBY,1952,33.8006
Libya,LBY,1953,34.1825
Libya,LBY,1954,34.6546
Libya,LBY,1955,35.249
Libya,LBY,1956,36.003
Libya,LBY,1957,36.8759
Libya,LBY,1958,37.9905
Libya,LBY,1959,39.2657
Libya,LBY,1960,40.7522
Libya,LBY,1961,42.3619
Libya,LBY,1962,44.0755
Libya,LBY,1963,45.5845
Libya,LBY,1964,47.6522
Libya,LBY,1965,49.2776
Libya,LBY,1966,50.9458
Libya,LBY,1967,52.4615
Libya,LBY,1968,53.849
Libya,LBY,1969,55.173
Libya,LBY,1970,56.3791
Libya,LBY,1971,57.5826
Libya,LBY,1972,58.6855
Libya,LBY,1973,59.7104
Libya,LBY,1974,60.7093
Libya,LBY,1975,61.6207
Libya,LBY,1976,62.4481
Libya,LBY,1977,63.1294
Libya,LBY,1978,63.796
Libya,LBY,1979,64.3275
Libya,LBY,1980,64.7975
Libya,LBY,1981,65.2549
Libya,LBY,1982,65.7679
Libya,LBY,1983,66.2605
Libya,LBY,1984,66.7477
Libya,LBY,1985,67.2854
Libya,LBY,1986,67.8057
Libya,LBY,1987,68.2579
Libya,LBY,1988,68.6083
Libya,LBY,1989,68.9786
Libya,LBY,1990,69.3118
Libya,LBY,1991,69.6353
Libya,LBY,1992,69.9735
Libya,LBY,1993,70.2474
Libya,LBY,1994,70.4725
Libya,LBY,1995,70.6415
Libya,LBY,1996,70.7358
Libya,LBY,1997,70.7197
Libya,LBY,1998,70.6567
Libya,LBY,1999,70.6007
Libya,LBY,2000,70.5421
Libya,LBY,2001,70.6533
Libya,LBY,2002,70.7883
Libya,LBY,2003,70.996
Libya,LBY,2004,71.2096
Libya,LBY,2005,71.4386
Libya,LBY,2006,71.6324
Libya,LBY,2007,71.7876
Libya,LBY,2008,71.9361
Libya,LBY,2009,72.0706
Libya,LBY,2010,72.1963
Libya,LBY,2011,69.9496
Libya,LBY,2012,72.1882
Libya,LBY,2013,72.3387
Libya,LBY,2014,71.2996
Libya,LBY,2015,71.644
Libya,LBY,2016,71.7987
Libya,LBY,2017,72.721
Libya,LBY,2018,73.1508
Libya,LBY,2019,72.9412
Libya,LBY,2020,72.3882
Libya,LBY,2021,72.0617
Libya,LBY,2022,74.4615
Libya,LBY,2023,69.3389
