No income group available,,1950,51.0745
No income group available,,1951,51.919
No income group available,,1952,52.6232
No income group available,,1953,53.3275
No income group available,,1954,54.0264
No income group available,,1955,54.6995
No income group available,,1956,55.4204
No income group available,,1957,56.1293
No income group available,,1958,56.8494
No income group available,,1959,57.583
No income group available,,1960,58.267
No income group available,,1961,58.9988
No income group available,,1962,59.5475
No income group available,,1963,60.3737
No income group available,,1964,61.0326
No income group available,,1965,61.7624
No income group available,,1966,62.7351
No income group available,,1967,63.3834
No income group available,,1968,63.7325
No income group available,,1969,63.6644
No income group available,,1970,64.6217
No income group available,,1971,64.9787
No income group available,,1972,65.3585
No income group available,,1973,65.5571
No income group available,,1974,66.0502
No income group available,,1975,66.3996
No income group available,,1976,67.0467
No income group available,,1977,67.4862
No income group available,,1978,67.844
No income group available,,1979,67.8619
No income group available,,1980,67.8064
No income group available,,1981,68.3804
No income group available,,1982,68.6715
No income group available,,1983,69.2288
No income group available,,1984,69.3742
No income group available,,1985,69.6745
No income group available,,1986,70.2472
No income group available,,1987,70.3973
No income group available,,1988,70.5391
No income group available,,1989,70.5757
No income group available,,1990,70.8146
No income group available,,1991,71.0289
No income group available,,1992,71.0413
No income group available,,1993,71.2535
No income group available,,1994,71.1622
No income group available,,1995,71.5954
No income group available,,1996,71.8028
No income group available,,1997,72.4299
No income group available,,1998,72.3296
No income group available,,1999,71.9819
No income group available,,2000,72.2802
No income group available,,2001,70.9394
No income group available,,2002,72.7182
No income group available,,2003,71.97
No income group available,,2004,72.6601
No income group available,,2005,72.9833
No income group available,,2006,72.8871
No income group available,,2007,73.2599
No income group available,,2008,72.5089
No income group available,,2009,72.7182
No income group available,,2010,73.0247
No income group available,,2011,73.0263
No income group available,,2012,73.0266
No income group available,,2013,73.0224
No income group available,,2014,72.7924
No income group available,,2015,72.9609
No income group available,,2016,71.9826
No income group available,,2017,71.8901
No income group available,,2018,72.6186
No income group available,,2019,72.7458
No income group available,,2020,72.362
No income group available,,2021,71.5531
No income group available,,2022,72.5656
No income group available,,2023,72.5194
