Least developed countries,,1950,36.4666
Least developed countries,,1951,36.9301
Least developed countries,,1952,37.4199
Least developed countries,,1953,37.857
Least developed countries,,1954,38.3468
Least developed countries,,1955,38.8143
Least developed countries,,1956,39.2183
Least developed countries,,1957,39.0942
Least developed countries,,1958,39.4531
Least developed countries,,1959,40.4919
Least developed countries,,1960,40.8467
Least developed countries,,1961,41.2508
Least developed countries,,1962,41.7039
Least developed countries,,1963,41.8871
Least developed countries,,1964,42.4836
Least developed countries,,1965,42.5723
Least developed countries,,1966,42.9529
Least developed countries,,1967,43.5614
Least developed countries,,1968,43.912
Least developed countries,,1969,44.2322
Least developed countries,,1970,43.0719
Least developed countries,,1971,38.5173
Least developed countries,,1972,44.6268
Least developed countries,,1973,45.244
Least developed countries,,1974,45.2756
Least developed countries,,1975,43.8358
Least developed countries,,1976,44.4595
Least developed countries,,1977,44.9084
Least developed countries,,1978,45.2743
Least developed countries,,1979,47.2828
Least developed countries,,1980,47.7476
Least developed countries,,1981,48.0438
Least developed countries,,1982,48.2869
Least developed countries,,1983,47.4922
Least developed countries,,1984,47.4579
Least developed countries,,1985,47.8487
Least developed countries,,1986,48.6863
Least developed countries,,1987,49.4648
Least developed countries,,1988,49.4799
Least developed countries,,1989,50.3553
Least developed countries,,1990,50.4535
Least developed countries,,1991,49.9816
Least developed countries,,1992,50.5142
Least developed countries,,1993,51.2476
Least developed countries,,1994,49.2427
Least developed countries,,1995,52.347
Least developed countries,,1996,52.6442
Least developed countries,,1997,53.1132
Least developed countries,,1998,53.0145
Least developed countries,,1999,53.9727
Least developed countries,,2000,54.8503
Least developed countries,,2001,55.447
Least developed countries,,2002,56.01
Least developed countries,,2003,56.6797
Least developed countries,,2004,57.2389
Least developed countries,,2005,57.848
Least developed countries,,2006,58.5627
Least developed countries,,2007,59.1806
Least developed countries,,2008,59.4121
Least developed countries,,2009,59.6763
Least developed countries,,2010,60.5691
Least developed countries,,2011,60.8832
Least developed countries,,2012,61.8294
Least developed countries,,2013,62.3627
Least developed countries,,2014,62.5237
Least developed countries,,2015,62.8843
Least developed countries,,2016,63.2916
Least developed countries,,2017,63.5833
Least developed countries,,2018,64.3312
Least developed countries,,2019,64.6371
Least developed countries,,2020,64.5925
Least developed countries,,2021,64.0039
Least developed countries,,2022,65.2353
Least developed countries,,2023,66.3514
