Northern Ireland,,1922,54.43
Northern Ireland,,1923,55.55
Northern Ireland,,1924,54.19
Northern Ireland,,1925,54.4
Northern Ireland,,1926,55.24
Northern Ireland,,1927,56.72
Northern Ireland,,1928,56.89
Northern Ireland,,1929,55.14
Northern Ireland,,1930,58.6
Northern Ireland,,1931,57.63
Northern Ireland,,1932,57.76
Northern Ireland,,1933,57.12
Northern Ireland,,1934,58.55
Northern Ireland,,1935,56.73
Northern Ireland,,1936,58.15
Northern Ireland,,1937,58.06
Northern Ireland,,1938,59.11
Northern Ireland,,1939,60.63
Northern Ireland,,1940,58.07
Northern Ireland,,1941,57.76
Northern Ireland,,1942,60.47
Northern Ireland,,1943,60.93
Northern Ireland,,1944,62.51
Northern Ireland,,1945,63.39
Northern Ireland,,1946,63.93
Northern Ireland,,1947,64.08
Northern Ireland,,1948,66.3
Northern Ireland,,1949,66.54
