Lower-middle-income countries,,1950,40.7796
Lower-middle-income countries,,1951,41.3364
Lower-middle-income countries,,1952,41.9591
Lower-middle-income countries,,1953,42.4424
Lower-middle-income countries,,1954,43.2255
Lower-middle-income countries,,1955,43.8586
Lower-middle-income countries,,1956,44.3491
Lower-middle-income countries,,1957,44.8092
Lower-middle-income countries,,1958,45.2864
Lower-middle-income countries,,1959,45.8152
Lower-middle-income countries,,1960,46.17
Lower-middle-income countries,,1961,46.5421
Lower-middle-income countries,,1962,46.9623
Lower-middle-income countries,,1963,47.3373
Lower-middle-income countries,,1964,47.749
Lower-middle-income countries,,1965,47.26
Lower-middle-income countries,,1966,47.7005
Lower-middle-income countries,,1967,47.9536
Lower-middle-income countries,,1968,48.9212
Lower-middle-income countries,,1969,49.3425
Lower-middle-income countries,,1970,49.2374
Lower-middle-income countries,,1971,47.6442
Lower-middle-income countries,,1972,50.2647
Lower-middle-income countries,,1973,50.7827
Lower-middle-income countries,,1974,51.199
Lower-middle-income countries,,1975,51.2818
Lower-middle-income countries,,1976,51.7946
Lower-middle-income countries,,1977,52.3854
Lower-middle-income countries,,1978,52.907
Lower-middle-income countries,,1979,54.0136
Lower-middle-income countries,,1980,54.5626
Lower-middle-income countries,,1981,55.0204
Lower-middle-income countries,,1982,55.4954
Lower-middle-income countries,,1983,55.9784
Lower-middle-income countries,,1984,56.4512
Lower-middle-income countries,,1985,56.8504
Lower-middle-income countries,,1986,57.2545
Lower-middle-income countries,,1987,57.6142
Lower-middle-income countries,,1988,57.9567
Lower-middle-income countries,,1989,58.3109
Lower-middle-income countries,,1990,58.5269
Lower-middle-income countries,,1991,58.6645
Lower-middle-income countries,,1992,59.0422
Lower-middle-income countries,,1993,59.2658
Lower-middle-income countries,,1994,59.5007
Lower-middle-income countries,,1995,59.7742
Lower-middle-income countries,,1996,60.0518
Lower-middle-income countries,,1997,60.3774
Lower-middle-income countries,,1998,60.7142
Lower-middle-income countries,,1999,61.1201
Lower-middle-income countries,,2000,61.5458
Lower-middle-income countries,,2001,61.9217
Lower-middle-income countries,,2002,62.3665
Lower-middle-income countries,,2003,62.7637
Lower-middle-income countries,,2004,63.1376
Lower-middle-income countries,,2005,63.5158
Lower-middle-income countries,,2006,63.958
Lower-middle-income countries,,2007,64.3619
Lower-middle-income countries,,2008,64.6334
Lower-middle-income countries,,2009,65.1359
Lower-middle-income countries,,2010,65.4807
Lower-middle-income countries,,2011,65.9437
Lower-middle-income countries,,2012,66.3198
Lower-middle-income countries,,2013,66.662
Lower-middle-income countries,,2014,67.0069
Lower-middle-income countries,,2015,67.3283
Lower-middle-income countries,,2016,67.6702
Lower-middle-income countries,,2017,67.9882
Lower-middle-income countries,,2018,68.2475
Lower-middle-income countries,,2019,68.5254
Lower-middle-income countries,,2020,67.9056
Lower-middle-income countries,,2021,66.1859
Lower-middle-income countries,,2022,69.2504
Lower-middle-income countries,,2023,69.5854
