High-and-upper-middle-income countries,,1950,51.0194
High-and-upper-middle-income countries,,1951,51.6973
High-and-upper-middle-income countries,,1952,52.781
High-and-upper-middle-income countries,,1953,53.3926
High-and-upper-middle-income countries,,1954,54.2433
High-and-upper-middle-income countries,,1955,54.7821
High-and-upper-middle-income countries,,1956,55.4012
High-and-upper-middle-income countries,,1957,55.7652
High-and-upper-middle-income countries,,1958,56.4208
High-and-upper-middle-income countries,,1959,52.5472
High-and-upper-middle-income countries,,1960,49.4252
High-and-upper-middle-income countries,,1961,53.579
High-and-upper-middle-income countries,,1962,58.3294
High-and-upper-middle-income countries,,1963,58.7043
High-and-upper-middle-income countries,,1964,59.2644
High-and-upper-middle-income countries,,1965,59.1197
High-and-upper-middle-income countries,,1966,59.8872
High-and-upper-middle-income countries,,1967,60.5832
High-and-upper-middle-income countries,,1968,60.8835
High-and-upper-middle-income countries,,1969,61.2785
High-and-upper-middle-income countries,,1970,61.8008
High-and-upper-middle-income countries,,1971,62.4557
High-and-upper-middle-income countries,,1972,62.9844
High-and-upper-middle-income countries,,1973,63.5109
High-and-upper-middle-income countries,,1974,64.0343
High-and-upper-middle-income countries,,1975,64.4873
High-and-upper-middle-income countries,,1976,64.7557
High-and-upper-middle-income countries,,1977,65.5076
High-and-upper-middle-income countries,,1978,65.8997
High-and-upper-middle-income countries,,1979,66.3364
High-and-upper-middle-income countries,,1980,66.6112
High-and-upper-middle-income countries,,1981,67.0493
High-and-upper-middle-income countries,,1982,67.4748
High-and-upper-middle-income countries,,1983,67.8084
High-and-upper-middle-income countries,,1984,68.1816
High-and-upper-middle-income countries,,1985,68.4722
High-and-upper-middle-income countries,,1986,68.9402
High-and-upper-middle-income countries,,1987,69.2756
High-and-upper-middle-income countries,,1988,69.4662
High-and-upper-middle-income countries,,1989,69.7603
High-and-upper-middle-income countries,,1990,69.9377
High-and-upper-middle-income countries,,1991,70.2638
High-and-upper-middle-income countries,,1992,70.5092
High-and-upper-middle-income countries,,1993,70.569
High-and-upper-middle-income countries,,1994,70.7858
High-and-upper-middle-income countries,,1995,71.0971
High-and-upper-middle-income countries,,1996,71.5376
High-and-upper-middle-income countries,,1997,71.9372
High-and-upper-middle-income countries,,1998,72.2262
High-and-upper-middle-income countries,,1999,72.348
High-and-upper-middle-income countries,,2000,72.6457
High-and-upper-middle-income countries,,2001,72.9413
High-and-upper-middle-income countries,,2002,73.1483
High-and-upper-middle-income countries,,2003,73.3506
High-and-upper-middle-income countries,,2004,73.5842
High-and-upper-middle-income countries,,2005,73.972
High-and-upper-middle-income countries,,2006,74.3671
High-and-upper-middle-income countries,,2007,74.7213
High-and-upper-middle-income countries,,2008,74.9221
High-and-upper-middle-income countries,,2009,75.3443
High-and-upper-middle-income countries,,2010,75.5915
High-and-upper-middle-income countries,,2011,75.9139
High-and-upper-middle-income countries,,2012,76.1855
High-and-upper-middle-income countries,,2013,76.4484
High-and-upper-middle-income countries,,2014,76.6964
High-and-upper-middle-income countries,,2015,76.8489
High-and-upper-middle-income countries,,2016,77.0453
High-and-upper-middle-income countries,,2017,77.1807
High-and-upper-middle-income countries,,2018,77.4468
High-and-upper-middle-income countries,,2019,77.6459
High-and-upper-middle-income countries,,2020,76.7982
High-and-upper-middle-income countries,,2021,76.2429
High-and-upper-middle-income countries,,2022,77.3511
High-and-upper-middle-income countries,,2023,77.7818
