Latin America and the Caribbean,,1950,48.6817
Latin America and the Caribbean,,1951,49.2756
Latin America and the Caribbean,,1952,49.9218
Latin America and the Caribbean,,1953,50.5689
Latin America and the Caribbean,,1954,51.2207
Latin America and the Caribbean,,1955,51.784
Latin America and the Caribbean,,1956,52.3819
Latin America and the Caribbean,,1957,52.9208
Latin America and the Caribbean,,1958,53.5458
Latin America and the Caribbean,,1959,54.1052
Latin America and the Caribbean,,1960,54.6888
Latin America and the Caribbean,,1961,55.2166
Latin America and the Caribbean,,1962,55.6651
Latin America and the Caribbean,,1963,56.0838
Latin America and the Caribbean,,1964,56.5388
Latin America and the Caribbean,,1965,56.9927
Latin America and the Caribbean,,1966,57.5082
Latin America and the Caribbean,,1967,57.9262
Latin America and the Caribbean,,1968,58.2523
Latin America and the Caribbean,,1969,58.5444
Latin America and the Caribbean,,1970,58.5446
Latin America and the Caribbean,,1971,59.4459
Latin America and the Caribbean,,1972,59.8631
Latin America and the Caribbean,,1973,60.3368
Latin America and the Caribbean,,1974,60.748
Latin America and the Caribbean,,1975,61.3038
Latin America and the Caribbean,,1976,61.6011
Latin America and the Caribbean,,1977,62.2275
Latin America and the Caribbean,,1978,62.6362
Latin America and the Caribbean,,1979,62.9687
Latin America and the Caribbean,,1980,63.292
Latin America and the Caribbean,,1981,63.7238
Latin America and the Caribbean,,1982,64.001
Latin America and the Caribbean,,1983,64.6057
Latin America and the Caribbean,,1984,64.9949
Latin America and the Caribbean,,1985,65.2474
Latin America and the Caribbean,,1986,65.8914
Latin America and the Caribbean,,1987,66.2648
Latin America and the Caribbean,,1988,66.6534
Latin America and the Caribbean,,1989,67.0203
Latin America and the Caribbean,,1990,67.3629
Latin America and the Caribbean,,1991,67.7004
Latin America and the Caribbean,,1992,67.9839
Latin America and the Caribbean,,1993,68.3235
Latin America and the Caribbean,,1994,68.7173
Latin America and the Caribbean,,1995,69.1026
Latin America and the Caribbean,,1996,69.4892
Latin America and the Caribbean,,1997,69.8943
Latin America and the Caribbean,,1998,70.0708
Latin America and the Caribbean,,1999,70.4927
Latin America and the Caribbean,,2000,70.8137
Latin America and the Caribbean,,2001,71.1087
Latin America and the Caribbean,,2002,71.5195
Latin America and the Caribbean,,2003,71.8362
Latin America and the Caribbean,,2004,72.1592
Latin America and the Caribbean,,2005,72.5387
Latin America and the Caribbean,,2006,72.8154
Latin America and the Caribbean,,2007,73.029
Latin America and the Caribbean,,2008,73.2517
Latin America and the Caribbean,,2009,73.4495
Latin America and the Caribbean,,2010,73.2202
Latin America and the Caribbean,,2011,73.9444
Latin America and the Caribbean,,2012,74.1841
Latin America and the Caribbean,,2013,74.4085
Latin America and the Caribbean,,2014,74.6009
Latin America and the Caribbean,,2015,74.7937
Latin America and the Caribbean,,2016,74.7119
Latin America and the Caribbean,,2017,74.8745
Latin America and the Caribbean,,2018,75.1048
Latin America and the Caribbean,,2019,75.2559
Latin America and the Caribbean,,2020,73.2712
Latin America and the Caribbean,,2021,71.8294
Latin America and the Caribbean,,2022,74.6608
Latin America and the Caribbean,,2023,75.6915
